31081,GESTION PARC INFORMATIQUE,gestion parc informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,gestion informatique$micro-informatique$terminal fixe$terminal mobile,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31082 INTEGRATION INFORMATIQUE$31051 MAINTENANCE ASSISTANCE INFORMATIQUE$31080 MATERIEL INFORMATIQUE,15052 BUREAUTIQUE,,"Employé pour les formations de gestionnaires de parcs informatiques : gestion du parc de matériels existants, achat, installation, test de matériels nouveaux, terminaux, tablettes et smartphones, etc.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1810 Production et exploitation de systèmes dinformation,31081 GESTION PARC INFORMATIQUE,,D0A5B4
31082,INTEGRATION INFORMATIQUE,intégration informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31081 GESTION PARC INFORMATIQUE,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1810 Production et exploitation de systèmes dinformation,31082 INTEGRATION INFORMATIQUE,,D0A5B4A0
31051,MAINTENANCE ASSISTANCE INFORMATIQUE,maintenance assistance informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,assistance bureautique$hotline informatique$maintenance bureautique$maintenance photocopieur$téléassistance informatique,,31081 GESTION PARC INFORMATIQUE,,24340 MAINTENANCE ELECTRONIQUE$24431 MAINTENANCE SYSTEME AUTOMATISE,,Employé pour les formations à la résolution des problèmes rencontrés par les utilisateurs de matériels et de logiciels.,,"326 Informatique, traitement de l'information, réseaux de transmission des données",I1401 Maintenance informatique et bureautique$M1805 Études et développement informatique,31051 MAINTENANCE ASSISTANCE INFORMATIQUE,,D0A5B4A1
31080,MATERIEL INFORMATIQUE,matériel informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,hardware$imprimante$lecteur carte$mémoire informatique$mini-ordinateur$ordinateur$périphérique,,31081 GESTION PARC INFORMATIQUE,,,"Ensemble des machines utilisées pour le traitement de l'information par opposition à la partie immatérielle, les logiciels.","Employé pour les formations à la connaissance des matériels ; pour les formations à la maintenance, employer MAINTENANCE ASSISTANCE INFORMATIQUE 31051, à la vente, employer VENTE INFORMATIQUE 31070.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1810 Production et exploitation de systèmes dinformation,31080 MATERIEL INFORMATIQUE,,D0A5B4A2
31084,INFORMATIQUE DE GESTION,informatique de gestion,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,méthode informatique appliquée gestion entreprise,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,"Informatique qui traite de la gestion courante des entreprises et des administrations (paie, comptabilité, factures, etc.).","Employé pour les formations au développement d'applications, pour les formations concernant l'utilisation de logiciels, employer les descripteurs de la liste LOGICIELS/OUTILS/APPLICATIONS/SERVICES 700.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,31084 INFORMATIQUE DE GESTION,,D0A5B5
31014,INFORMATIQUE DECISIONNELLE,informatique décisionnelle,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,business intelligence,développeur décisionnel,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31052 DATA WAREHOUSE,70254 LOGICIEL AIDE DECISION,Exploitation des données de l'entreprise dans le but de faciliter la prise de décision.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1403 Études et prospectives socio-économiques$M1805 Études et développement informatique,31014 INFORMATIQUE DECISIONNELLE,,D0A5B6
31052,DATA WAREHOUSE,Data Warehouse,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,data mart$data warehousing$entrepôt données$infocentre,,31014 INFORMATIQUE DECISIONNELLE,,,Outil d'aide à la décision fondé sur une base de données fédérant et homogénéisant les informations des différents services d'une organisation.,"Employé pour les formations aux méthodes, techniques, outils de conception et d'exploitation des entrepôts de données. Employé également pour les formations relatives au Big Data.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1403 Études et prospectives socio-économiques$M1801 Administration de systèmes dinformation$M1802 Expertise et support en systèmes d'information$M1805 Études et développement informatique,31052 DATA WAREHOUSE,,D0A5B6A0
31058,INFORMATIQUE INDUSTRIELLE,informatique industrielle,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,informatique embarquée,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,31684 CAO,"Branche technologique de l'informatique appliquée qui couvre l'ensemble des techniques de conception, d'analyse et de programmation de systèmes à base d'interfaçage de l'informatique avec de l'électronique, électrotechnique, mécanique, robotique, etc., à vocation industrielle.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,31058 INFORMATIQUE INDUSTRIELLE,,D0A5B7
31002,INFORMATIQUE VERTE,informatique verte,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,green computing$green IT$informatique durable,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,"L'informatique verte est un concept qui vise à réduire l'empreinte écologique, économique et sociale des technologies de l'information et de la communication (TIC). Il s'agit d'une manière globale et cohérente de réduire les nuisances rencontrées dans le domaine des équipements informatiques et ce, durant l'ensemble de la durée de vie de chaque équipement.","Employé pour les formations à la connaissance, à la sensibilisation et à la mise en place d'une informatique verte.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1802 Expertise et support en systèmes d'information$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31002 INFORMATIQUE VERTE,,D0A5B8
31085,INFORMATISATION,informatisation,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,dématérialisation$ré-informatisation$reengineering système information,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31096 CAHIER CHARGES INFORMATIQUE$31094 CONDUITE PROJET INFORMATIQUE$31095 SCHEMA DIRECTEUR INFORMATIQUE,24472 AUTOMATISATION,"Choix, mise en place de moyens informatiques, matériels et logiciels, et maîtrise des effets de ce processus.","Pour les formations à la gestion électronique de documents, employer GESTION CONTENU ENTREPRISE 46349. Pour les formations spécifiques à la dématérialisation des documents dans une optique d'archivage, employer ARCHIVAGE DÉMATÉRIALISATION 46396.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1803 Direction des systèmes d'information$M1805 Études et développement informatique,31085 INFORMATISATION,,D0A5B9
31096,CAHIER CHARGES INFORMATIQUE,cahier charges informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31085 INFORMATISATION,,,"Document décrivant les objectifs, les contraintes dans un environnement donné, d'un système informatique à développer.",Employé pour les formations portant uniquement sur la rédaction du cahier des charges.,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1802 Expertise et support en systèmes d'information,31096 CAHIER CHARGES INFORMATIQUE,,D0A5B9A0
31094,CONDUITE PROJET INFORMATIQUE,conduite projet informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,gestion projet informatique,,31085 INFORMATISATION,31024 METHODE AGILE,32135 CONDUITE PROJET$46207 CONDUITE PROJET MULTIMEDIA,,"Employé pour les formations allant de la phase d'étude jusqu'à la mise en place d'un système informatique et couvrant la gestion des équipes, des délais, du budget, des risques ; pour les formations à la conduite de projet dans le multimédia, employer selon le cas CONDUITE PROJET MULTIMÉDIA 46207, JEU VIDÉO 46251 ou DISQUE OPTIQUE NUMÉRIQUE 46260.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1802 Expertise et support en systèmes d'information$M1803 Direction des systèmes d'information$M1805 Études et développement informatique,31094 CONDUITE PROJET INFORMATIQUE,,D0A5B9A1
31024,METHODE AGILE,méthode agile,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,scrum,,31094 CONDUITE PROJET INFORMATIQUE,,,"Pratiques pouvant s'appliquer à divers types de projets, mais se limitant plutôt actuellement aux projets de développement en informatique (conception de logiciel). Elles impliquent au maximum le demandeur (client) et permettent une grande réactivité à ses demandes. Elles visent la satisfaction réelle du client en priorité aux termes d'un contrat de développement.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1802 Expertise et support en systèmes d'information$M1803 Direction des systèmes d'information$M1805 Études et développement informatique,31024 METHODE AGILE,,D0A5B9A1A0
31095,SCHEMA DIRECTEUR INFORMATIQUE,schéma directeur informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31085 INFORMATISATION,,,Document présentant la stratégie informatique d'une entreprise. Il expose en particulier la liaison entre la démarche informatique et les options stratégiques de l'entreprise.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1803 Direction des systèmes d'information,31095 SCHEMA DIRECTEUR INFORMATIQUE,,D0A5B9A2
31028,INTELLIGENCE ARTIFICIELLE,intelligence artificielle,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,réseau neuronal,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31019 SYSTEME EXPERT,14240 LINGUISTIQUE INFORMATIQUE$24451 ROBOTIQUE$24348 TRAITEMENT PAROLE$24358 VISIONIQUE,"Ensemble des techniques permettant de simuler certains processus de l'intelligence humaine (reconnaissance de la parole, réponse créative, inférence, etc.).",Employé pour les formations générales concernant les apports de l'intelligence artificielle.,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,31028 INTELLIGENCE ARTIFICIELLE,,D0A5C0
31019,SYSTEME EXPERT,système expert,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,moteur inférence,,31028 INTELLIGENCE ARTIFICIELLE,,,"Application capable d'effectuer, dans un domaine, des raisonnements logiques comparables à ceux que feraient des experts humains de ce domaine.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,31019 SYSTEME EXPERT,,D0A5C0A0
31017,NUMERISATION DONNEES,numérisation données,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,numérisation document,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,46396 ARCHIVAGE DEMATERIALISATION$46260 DISQUE OPTIQUE NUMERIQUE$24218 TRANSMISSION NUMERIQUE,"Conversion d'informations analogiques (son, image, texte) en valeurs numériques manipulables par ordinateur.","Pour les formations relatives à la transmission de données numériques, employer TRANSMISSION NUMÉRIQUE 24218. Pour les formations à la numérisation/dématérialisation dans une optique darchivage/patrimonialisation, employer ARCHIVAGE DÉMATÉRIALISATION 46396.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1606 Saisie de données$M1805 Études et développement informatique,31017 NUMERISATION DONNEES,,D0A5C1
31049,QUALITE INFORMATIQUE,qualité informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,recettage,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31047 CMMI$31048 ITIL,,,"Pour les formations spécifiques à la qualité des logiciels, employer GÉNIE LOGICIEL 31057.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1802 Expertise et support en systèmes d'information$M1805 Études et développement informatique$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31049 QUALITE INFORMATIQUE,,D0A5C2
31047,CMMI,CMMI,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,capability maturity model integration$CMM,,31049 QUALITE INFORMATIQUE,,,"Modèle de référence ou ensemble structuré de bonnes pratiques, destiné à appréhender, évaluer et améliorer les activités des entreprises d'ingénierie. Majoritairement utilisé dans des sociétés d'informatique, les principes de CMMI s'appliquent à n'importe quelle activité d'ingénierie : architecture, mécanique, électronique...",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1803 Direction des systèmes d'information,31047 CMMI,,D0A5C2A0
31048,ITIL,ITIL,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,information technology infrastructure library,,31049 QUALITE INFORMATIQUE,,,Référentiel des meilleures pratiques pour la gestion des services liés aux technologies de l'information.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1803 Direction des systèmes d'information,31048 ITIL,,D0A5C2A1
31006,SECURITE INFORMATIQUE,sécurité informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,cybercriminalité$cybersécurité$piratage informatique$protection technique données informatiques$sécurité informatique bancaire$sécurité internet$sécurité systèmes information$sécurité web$virus informatique,architecte sécurité systèmes information$développeur sécurité systèmes information,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31004 BLOCKCHAIN$31022 PROTECTION DONNEES$31007 SIGNATURE ELECTRONIQUE,13235 DROIT DONNEES PERSONNELLES$13253 DROIT PROPRIETE INTELLECTUELLE$24079 ONDULEUR$42881 RISQUE CRIMINEL ENTREPRISE$41050 SECURITE BANCAIRE$24293 SECURITE TELECOMMUNICATION,,"Employé pour les formations à la protection technique des logiciels et des données contre les risques de piratage, de vol ou de dégradation ; pour les formations à la protection légale des logiciels et des données, employer DROIT PROPRIÉTÉ INTELLECTUELLE 13253.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1802 Expertise et support en systèmes d'information$M1805 Études et développement informatique$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information$M1810 Production et exploitation de systèmes dinformation,31006 SECURITE INFORMATIQUE,,D0A5C3
31004,BLOCKCHAIN,blockchain,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,chaîne blocs,,31006 SECURITE INFORMATIQUE,,,"Technologie de stockage et de transmission d'informations sans organe de contrôle. Il s'agit d'une base de données distribuée dont les informations envoyées par les utilisateurs et les liens internes à la base sont vérifiés et groupés à intervalles de temps réguliers en blocs, l'ensemble étant sécurisé par cryptographie, et formant ainsi une chaîne.","Employé pour les formations à la connaissance, au déploiement et à l'administration d'une blockchain.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1802 Expertise et support en systèmes d'information$M1803 Direction des systèmes d'information$M1805 Études et développement informatique$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information$M1810 Production et exploitation de systèmes dinformation,,,D0A5C3A0
31022,PROTECTION DONNEES,protection données,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,data protection,correspondant informatique liberté$data protection officer$délégué protection données,31006 SECURITE INFORMATIQUE,,13235 DROIT DONNEES PERSONNELLES$13238 REGLEMENT GENERAL PROTECTION DONNEES,,Employé pour les formations à la mise en place de la protection des données au sein d'une entreprise ou d'une institution.,,"326 Informatique, traitement de l'information, réseaux de transmission des données",K1903 Défense et conseil juridique$M1801 Administration de systèmes dinformation$M1802 Expertise et support en systèmes d'information$M1803 Direction des systèmes d'information$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,,,D0A5C3A1
31007,SIGNATURE ELECTRONIQUE,signature électronique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,certificat électronique$signature numérique,,31006 SECURITE INFORMATIQUE,,,"Mécanisme permettant d'authentifier l'auteur d'un document électronique, la signature n'est pas visuelle mais correspond à une suite de nombres.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31007 SIGNATURE ELECTRONIQUE,,D0A5C3A2
31032,SYSTEME EXPLOITATION INFORMATIQUE,système exploitation informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,G-COS$logiciel de base$logiciel système$virtual memory system$VMS,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31030 ANDROID$31041 AS/400$31031 IOS$31021 LINUX$31033 MAC OS$31020 UNIX$31001 WINDOWS,,Ensemble des programmes qui gèrent la liaison entre le fonctionnement de l'ordinateur et les applications des utilisateurs.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31032 SYSTEME EXPLOITATION INFORMATIQUE,,D0A5C4
31030,ANDROID,android,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,Système d'exploitation mobile.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31030 ANDROID,,D0A5C4A0
31041,AS/400,AS/400,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,OS/400,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31041 AS/400,,D0A5C4A1
31031,IOS,IOS,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,Système d'exploitation mobile.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31031 IOS,,D0A5C4A2
31021,LINUX,Linux,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,"Système d'exploitation dérivé d'Unix, gratuit et librement diffusable.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31021 LINUX,,D0A5C4A3
31033,MAC OS,Mac OS,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31033 MAC OS,,D0A5C4A4
31020,UNIX,Unix,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,A/UX$AIX$HP/UX$nextstep$solaris$xenix,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31020 UNIX,,D0A5C4A5
31001,WINDOWS,Windows,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,MS-DOS$ms-Windows$Windows 10$Windows 7$Windows 8$Windows NT$Windows Phone$Windows Vista$Windows XP,,31032 SYSTEME EXPLOITATION INFORMATIQUE,,,"Système d'exploitation successeur de MS-DOS, possédant une interface graphique multitâche.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1806 Conseil et maîtrise d'ouvrage en systèmes d'information,31001 WINDOWS,,D0A5C4A6
31008,SYSTEME INFORMATION,système information,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,DSI$gouvernance système information$groupware$ingénierie information$management système information$réglementation système information$workflow,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,31009 ARCHITECTURE SYSTEME INFORMATION,,"Ensemble des moyens (personnel, procédures, matériel, logiciel) nécessaires au traitement et à l'exploitation des informations au sein d'une entreprise.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1803 Direction des systèmes d'information,31008 SYSTEME INFORMATION,,D0A5C5
31009,ARCHITECTURE SYSTEME INFORMATION,architecture système information,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,architecture informatique$BPM$business process managment$corba$système informatique$urbanisation système information,,31008 SYSTEME INFORMATION,31011 CLOUD COMPUTING,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1803 Direction des systèmes d'information,31009 ARCHITECTURE SYSTEME INFORMATION,,D0A5C5A0
31011,CLOUD COMPUTING,cloud computing,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,Bpaas$business process as a service$DaaS$data as a service$desktop as a service$IaaS$informatique en nuage$infrastructure as a service$NaaS$network as a service$PaaS$platform as a service$SaaS$software as a service$STaaS$storage as a service$WaaS$workplace as a service,,31009 ARCHITECTURE SYSTEME INFORMATION,,72310 SERVICE CLOUD COMPUTING,Le cloud computing permet l'exploitation de la puissance de calcul ou de stockage de serveurs informatiques distants par l'intermédiaire d'un réseau.,"Employé pour les formations à la connaissance, à l'utilisation ou à la conception d'architectures applicatives intégrant le cloud computing. Pour les formations à l'utilisation d'un service de cloud computing, employer un descripteur de la liste LOGICIELS/OUTILS/APPLICATIONS/SERVICES 700.",,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1802 Expertise et support en systèmes d'information$M1805 Études et développement informatique$M1806 Conseil et maîtrise d'ouvrage en systèmes d'information$M1810 Production et exploitation de systèmes dinformation,31011 CLOUD COMPUTING,,D0A5C5A0A0
31003,TEMPS REEL,temps réel,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,méthode SA-RT,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,Mode de traitement qui permet l'admission des données à un instant quelconque et l'obtention immédiate des résultats.,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1802 Expertise et support en systèmes d'information,31003 TEMPS REEL,,D0A5C6
31070,VENTE INFORMATIQUE,vente informatique,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,technico-commercial informatique$vente bureautique$vente micro-informatique$vente multimédia$vente système informatique,vendeur matériel informatique,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,34581 TECHNICO-COMMERCIAL$46211 VENTE MATERIEL AUDIOVISUEL,,"Employé pour les formations destinées aux vendeurs, technico-commerciaux, ingénieurs d'affaires spécialisés en informatique, micro-informatique, bureautique et multimédia.",,"312 Commerce, vente",D1212 Vente en décoration et équipement du foyer$D1407 Relation technico-commerciale,31070 VENTE INFORMATIQUE,,D0A5C7
31015,VIRTUALISATION,virtualisation,,,DOM,310 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION,,,"Permet de faire fonctionner plusieurs systèmes d'exploitation sur un ordinateur, au lieu d'en installer un seul par machine.",,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1801 Administration de systèmes dinformation$M1803 Direction des systèmes d'information$M1805 Études et développement informatique,31015 VIRTUALISATION,,D0A5C8
30854,LANGAGES INFORMATIQUES,langages informatiques,,,DOM,308 LANGAGES INFORMATIQUES,langage Abal$langage ABAP$langage Ada$langage Algol$langage Apl$langage Cobol$langage Delphi$langage extensible$langage F sharp$langage F#$langage Fortran$langage gap$langage hôte$langage Lisp$langage lse$langage machine$langage natif$langage openscript$langage pl1$langage Prolog$langage Rexx$langage Sgml$langage Shell$langage source$langage Vhdl$langage Vrml,,"00104 TECHNOLOGIES DE L'INFORMATION ET DE LA COMMUNICATION, ARTS",30831 LANGAGE ASP.NET$30827 LANGAGE ASSEMBLEUR$30881 LANGAGE BASIC$30840 LANGAGE BIZTALK$30882 LANGAGE C$30808 LANGAGE C#$30809 LANGAGE C++$30801 LANGAGE CSS$30857 LANGAGE HTML$30802 LANGAGE JAVA$30867 LANGAGE JAVASCRIPT$30807 LANGAGE MATLAB$30810 LANGAGE OBJECTIVE-C$30811 LANGAGE PERL$30805 LANGAGE PHP$30825 LANGAGE POWER BUILDER$30812 LANGAGE PYTHON$30813 LANGAGE RUBY$30896 LANGAGE SMALLTALK$30887 LANGAGE SQL$30806 LANGAGE SWIFT$30885 LANGAGE TURBO C$30884 LANGAGE TURBO PASCAL$30803 LANGAGE UML$30860 LANGAGE VISUAL BASIC$30815 LANGAGE VISUAL BASIC .NET$30804 LANGAGE XML,31054 INFORMATIQUE ET SYSTEMES D'INFORMATION$31088 PROGRAMMATION$31089 PROGRAMMATION APPLICATION MOBILE$31098 PROGRAMMATION ORIENTEE OBJET$31097 PROGRAMMATION STRUCTUREE$31090 PROGRAMMATION WEB,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30854 LANGAGE INFORMATIQUE,,D0A6
30831,LANGAGE ASP.NET,langage ASP.NET,,,DOM,308 LANGAGES INFORMATIQUES,langage ASP,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30831 LANGAGE ASP.NET,,D0A6A0
30827,LANGAGE ASSEMBLEUR,langage assembleur,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30827 LANGAGE ASSEMBLEUR,,D0A6A1
30881,LANGAGE BASIC,langage basic,,,DOM,308 LANGAGES INFORMATIQUES,langage turbo basic,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30881 LANGAGE BASIC,,D0A6A2
30840,LANGAGE BIZTALK,langage biztalk,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30840 LANGAGE BIZTALK,,D0A6A3
30882,LANGAGE C,langage C,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30882 LANGAGE C,,D0A6A4
30808,LANGAGE C#,langage C#,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30808 LANGAGE C#,,D0A6A5
30809,LANGAGE C++,langage C++,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30809 LANGAGE C++,,D0A6A6
30801,LANGAGE CSS,langage CSS,,,DOM,308 LANGAGES INFORMATIQUES,langage LESS$langage SASS,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30801 LANGAGE CSS,,D0A6A7
30857,LANGAGE HTML,langage HTML,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,46270 CREATION SITE INTERNET$46204 SITE INTRANET,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30857 LANGAGE HTML,,D0A6A8
30802,LANGAGE JAVA,langage java,,,DOM,308 LANGAGES INFORMATIQUES,J2EE,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30802 LANGAGE JAVA,,D0A6A9
30867,LANGAGE JAVASCRIPT,langage javascript,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30867 LANGAGE JAVASCRIPT,,D0A6B0
30807,LANGAGE MATLAB,langage MatLab,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30807 LANGAGE MATLAB,,D0A6B1
30810,LANGAGE OBJECTIVE-C,langage Objective-C,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30810 LANGAGE OBJECTIVE-C,,D0A6B2
30811,LANGAGE PERL,langage Perl,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30811 LANGAGE PERL,,D0A6B3
30805,LANGAGE PHP,langage PHP,,,DOM,308 LANGAGES INFORMATIQUES,,,30854 LANGAGES INFORMATIQUES,,,,,,"326 Informatique, traitement de l'information, réseaux de transmission des données",M1805 Études et développement informatique,30805 LANGAGE PHP,,D0A6B4
